# Eigenvalues
-9.017110146135326687e+00
-9.006426616562981380e+00
-6.132162886630480259e+00

Eigenvectors
1.0969275506e-17,-4.1354122972e-17,2.5954636573e-16,-3.1971059468e-16,2.7957501018e-16,-3.7140305635e-16,-4.3889811948e-17,-6.6202467351e-17,1.6889342102e-16,2.0666671674e-16,-3.0085851881e-16,4.2638632943e-16,-3.0450871034e-16,3.4162636632e-16,-1.0937456741e-16,4.2332786369e-16,-3.5490077971e-17,2.0336830941e-16,8.7997333456e-17,-3.4498450856e-16,2.1691318171e-16,-4.8080892739e-16,1.0774577738e-16,-3.2132106959e-16,4.1067728402e-16,3.8235310156e-17,-2.5830744257e-16,2.1118652001e-16,-2.1712085151e-16,3.7337851106e-16,-1.2410378691e-17,4.6857032671e-16,-9.5980252257e-17,2.7210660643e-16,1.1804743403e-17,-2.7840866734e-16,3.0819817052e-16,-6.9775313762e-16,2.7050757621e-16,-4.1420202667e-16,4.5545725949e-16,-1.5808096541e-16,-2.4552688873e-17,8.2949515190e-17,5.3631773619e-17,1.6257208989e-16,2.0941958162e-16,3.7809149519e-16,-2.5956784157e-17,3.0709733193e-16,7.9831938977e-17,-4.3750774573e-16,3.7860706697e-16,-9.8547723527e-16,4.6200161319e-16,-6.0832623117e-16,7.1343340275e-16,-4.2680309701e-16,2.9511089612e-16,-3.0488376948e-16,3.1407136759e-16,-1.0507219852e-16,4.3475716622e-16,1.4205368810e-16,1.0059931731e-16,3.1494557475e-17,1.5627181523e-16,-5.5733897635e-16,3.7661210026e-16,-1.0131972475e-15,4.6792115624e-16,-7.5410212031e-16,7.2030815493e-16,-7.3070012843e-16,4.7049713498e-16,-5.2142162696e-16,5.2616557114e-16,-3.5721570370e-16,4.1172720292e-16,-2.1425872431e-16,1.3113384402e-16,-2.6486378132e-17,3.1818372016e-16,-5.2862694941e-16,5.6928826136e-16,-9.6474176017e-16,4.6496324774e-16,-7.6514371011e-16,7.1715251523e-16,-9.4739389642e-16,5.6523829618e-16,-8.0093132996e-16,5.6436662067e-16,-8.6622863149e-16,2.7503574439e-16,-5.2478644569e-16,3.9107134790e-17,-2.5118417380e-16,1.6760628288e-16,-5.6294118416e-16,4.9563552023e-16,-7.2060421374e-16,5.8272694717e-16,-6.8070152406e-16,6.4325971814e-16,-1.0034034967e-15,5.4412609944e-16,-9.7214385471e-16,6.1975733545e-16,-9.8877140341e-16,2.5689933250e-16,-8.3476909693e-16,1.3388871135e-16,-4.8998564695e-16,2.0406278675e-16,-5.0045315533e-16,3.5507058466e-16,-4.8960053437e-16,5.7248260988e-16,-4.5765512291e-16,7.0601929966e-16,-7.5319195857e-16,5.7013932759e-16,-8.4834362093e-16,8.1958669729e-16,-1.0397161560e-15,6.6680337842e-16,-8.7174257053e-16,4.4061729136e-16,-6.7752100464e-16,1.2755723379e-16,-4.9597310765e-16,2.7583418734e-16,-2.6079253526e-16,4.0252761001e-16,-7.2143366060e-17,3.8779663226e-16,-5.3235533192e-16,5.4825778235e-16,-6.3087518687e-16,1.0365180527e-15,-8.7940873779e-16,1.0051478801e-15,-8.2092357277e-16,6.6220657019e-16,-5.1677239477e-16,2.6115145388e-16,-4.7782446219e-16,3.7759892546e-16,-2.8311029405e-16,5.2305056345e-17,5.0020399589e-17,1.8172998828e-16,-5.4273426096e-17,4.9540229787e-16,-3.0554751523e-16,8.9146775154e-16,-7.6539088904e-16,1.0428833240e-15,-6.1785122146e-16,8.9651609068e-16,-3.9806245770e-16,3.7338432287e-16,-4.5966169024e-16,1.0474109837e-16,-3.2377402888e-16,-6.9702657852e-17,1.0207330403e-16,-6.6154021789e-18,-1.2994065982e-16,3.6342743398e-16,-2.1558393504e-16,7.9603560757e-16,-5.5160389706e-16,9.1926294126e-16,-4.2616942670e-16,8.0099475992e-16,-4.3178836071e-16,4.2551629053e-16,-3.4105096313e-16,7.0142344992e-17,-2.0839032635e-16,-1.7827150207e-16,1.0207332825e-16,-1.6194695543e-16,-2.8487869497e-18,2.5081512111e-16,-3.4461874548e-16,7.3369686936e-16,-6.4490995802e-16,8.3014797658e-16,-4.7857116659e-16,6.5978091377e-16,-3.7854375809e-16,3.6230515442e-16,-2.9527112127e-16,2.0746373968e-17,-2.0239946667e-16,-2.7495664615e-16,1.8272204763e-16,-1.1475399444e-16,8.8784738298e-17,2.2322660863e-16,-3.7804753183e-16,6.8152149600e-16,-8.7684349321e-16,6.2488129909e-16,-5.9886383236e-16,6.1317788606e-16,-2.7754943794e-16,3.4516955684e-16,-1.8812924173e-16,-1.2933492127e-16,-2.1307212811e-16,-3.3452107656e-16,1.4185036640e-16,-4.5008751810e-17,1.2604965896e-16,2.1265784228e-16,-4.1005007637e-16,4.4048554159e-16,-9.2458521012e-16,6.0493720055e-16,-6.7306597256e-16,4.8612226092e-16,-1.2722802046e-16,8.4474481969e-17,-2.4272406595e-17,-1.5887025691e-16,1.0327187597e-16,-2.0497527052e-16,3.0031463185e-16,-3.0845074473e-16,2.2986845583e-16,1.4095918113e-17,-2.7246609758e-16,5.7099541066e-16,-7.7974740215e-16,5.8170553507e-16,-6.0539413409e-16,2.0204166181e-16,-1.1567709647e-16,-1.9321338910e-17,1.5048226821e-16,-1.9251273064e-16,-2.7297160803e-14,-5.6024755842e-12,-1.1338395684e-09,-2.2948635644e-07,-4.6447457171e-05,-9.4008476829e-03,-1.8753396208e-02,-2.8102250844e-02,-3.7445570131e-02,-4.6781513700e-02,-5.6108242634e-02,-6.5423919831e-02,-7.4726710367e-02,-8.4014781854e-02,-9.3286304805e-02,-1.0253945299e-01,-1.1177240381e-01,-1.2098333862e-01,-1.3017044314e-01,-1.3933190776e-01,-1.4846592794e-01,-1.5757070452e-01,-1.6664444414e-01,-1.7568535951e-01,-1.8469166984e-01,-1.9366160113e-01,-2.0259338656e-01,-2.1148526682e-01,-2.2033549047e-01,-2.2914231426e-01,-2.3790400349e-01,-2.4661883237e-01,-2.5528508431e-01,-2.6390105230e-01,-2.7246503926e-01,-2.8097535830e-01,-2.8943033315e-01,-2.9782829841e-01,-3.0616759992e-01,-3.1444659507e-01,-3.2266365313e-01,-3.3081715558e-01,-3.3890549640e-01,-3.4692708243e-01,-3.5488033364e-01,-3.6276368345e-01,-3.7057557909e-01,-3.7831448181e-01,-3.8597886728e-01,-3.9356722583e-01,-4.0107806276e-01,-4.0850989867e-01,-4.1586126967e-01,-4.2313072777e-01,-4.3031684108e-01,-4.3741819415e-01,-4.4443338820e-01,-4.5136104144e-01,-4.5819978932e-01,-4.6494828481e-01,-4.7160519863e-01,-4.7816921957e-01,-4.8463905469e-01,-4.9101342963e-01,-4.9729108881e-01,-5.0347079571e-01,-5.0955133310e-01,-5.1553150329e-01,-5.2141012836e-01,-5.2718605038e-01,-5.3285813165e-01,-5.3842525495e-01,-5.4388632370e-01,-5.4924026222e-01,-5.5448601595e-01,-5.5962255161e-01,-5.6464885746e-01,-5.6956394345e-01,-5.7436684146e-01,-5.7905660544e-01,-5.8363231165e-01,-5.8809305880e-01,-5.9243796825e-01,-5.9666618418e-01,-6.0077687374e-01,-6.0476922725e-01,-6.0864245833e-01,-6.1239580406e-01,-6.1602852513e-01,-6.1953990601e-01,-6.2292925505e-01,-6.2619590464e-01,-6.2933921135e-01,-6.3235855604e-01,-6.3525334397e-01,-6.3802300496e-01,-6.4066699347e-01,-6.4318478870e-01,-6.4557589471e-01,-6.4783984054e-01,-6.4997618023e-01,-6.5198449301e-01,-6.5386438327e-01,-6.5561548075e-01,-6.5723744052e-01,-6.5872994310e-01,-6.6009269452e-01,-6.6132542634e-01,-6.6242789576e-01,-6.6339988562e-01,-6.6424120446e-01,-6.6495168657e-01,-6.6553119201e-01,-6.6597960662e-01,-6.6629684209e-01,-6.6648283593e-01,-6.6653755149e-01,-6.6646097802e-01,-6.6625313057e-01,-6.6591405011e-01,-6.6544380341e-01,-6.6484248310e-01,-6.6411020762e-01,-6.6324712122e-01,-6.6225339390e-01,-6.6112922138e-01,-6.5987482511e-01,-6.5849045216e-01,-6.5697637521e-01,-6.5533289250e-01,-6.5356032774e-01,-6.5165903009e-01,-6.4962937403e-01,-6.4747175937e-01,-6.4518661108e-01,-6.4277437927e-01,-6.4023553909e-01,-6.3757059062e-01,-6.3478005877e-01,-6.3186449320e-01,-6.2882446820e-01,-6.2566058257e-01,-6.2237345949e-01,-6.1896374645e-01,-6.1543211505e-01,-6.1177926094e-01,-6.0800590361e-01,-6.0411278631e-01,-6.0010067589e-01,-5.9597036260e-01,-5.9172266000e-01,-5.8735840478e-01,-5.8287845656e-01,-5.7828369778e-01,-5.7357503346e-01,-5.6875339108e-01,-5.6381972036e-01,-5.5877499311e-01,-5.5362020299e-01,-5.4835636535e-01,-5.4298451701e-01,-5.3750571609e-01,-5.3192104173e-01,-5.2623159398e-01,-5.2043849348e-01,-5.1454288132e-01,-5.0854591877e-01,-5.0244878705e-01,-4.9625268713e-01,-4.8995883947e-01,-4.8356848377e-01,-4.7708287876e-01,-4.7050330192e-01,-4.6383104923e-01,-4.5706743495e-01,-4.5021379130e-01,-4.4327146828e-01,-4.3624183331e-01,-4.2912627103e-01,-4.2192618302e-01,-4.1464298749e-01,-4.0727811901e-01,-3.9983302826e-01,-3.9230918172e-01,-3.8470806136e-01,-3.7703116439e-01,-3.6928000295e-01,-3.6145610379e-01,-3.5356100801e-01,-3.4559627070e-01,-3.3756346070e-01,-3.2946416025e-01,-3.2129996468e-01,-3.1307248210e-01,-3.0478333309e-01,-2.9643415039e-01,-2.8802657855e-01,-2.7956227362e-01,-2.7104290282e-01,-2.6247014424e-01,-2.5384568647e-01,-2.4517122827e-01,-2.3644847828e-01,-2.2767915462e-01,-2.1886498461e-01,-2.1000770439e-01,-2.0152991529e-01,-1.9341629766e-01,-1.8565218991e-01,-1.7822356203e-01,-1.7111699024e-01,-1.6431963272e-01,-1.5781920642e-01,-1.5160396483e-01,-1.4566267680e-01,-1.3998460622e-01,-1.3455949263e-01,-1.2937753266e-01,-1.2442936232e-01,-1.1970604011e-01,-1.1519903082e-01,-1.1090019012e-01,-1.0680174988e-01,-1.0289630405e-01,-9.9176795380e-02,-9.5636502577e-02,-9.2269028213e-02,-8.9068287148e-02,-8.6028495532e-02,-8.3144160357e-02,-8.0410069531e-02,-7.7821282458e-02,-7.5373121110e-02,-7.3061161578e-02,-7.0881226069e-02,-6.8829375367e-02,-6.6901901706e-02,-6.5095322075e-02,-6.3406371924e-02,-6.1831999261e-02,-6.0369359141e-02,-5.9015808523e-02,-5.7768901494e-02,-5.6626384852e-02,-5.5586194029e-02,-5.4646449364e-02,-5.3805452707e-02,-5.3061684349e-02,-5.2413800273e-02,-5.1860629732e-02,-5.1401173128e-02,-5.1034600205e-02,-5.0760248556e-02,-5.0577622416e-02,-5.0486391774e-02,-5.0486391773e-02,-5.0577622414e-02,-5.0760248552e-02,-5.1034600200e-02,-5.1401173121e-02,-5.1860629724e-02,-5.2413800264e-02,-5.3061684337e-02,-5.3805452694e-02,-5.4646449349e-02,-5.5586194012e-02,-5.6626384833e-02,-5.7768901474e-02,-5.9015808500e-02,-6.0369359116e-02,-6.1831999235e-02,-6.3406371896e-02,-6.5095322045e-02,-6.6901901673e-02,-6.8829375332e-02,-7.0881226032e-02,-7.3061161539e-02,-7.5373121069e-02,-7.7821282414e-02,-8.0410069485e-02,-8.3144160308e-02,-8.6028495481e-02,-8.9068287094e-02,-9.2269028157e-02,-9.5636502517e-02,-9.9176795317e-02,-1.0289630399e-01,-1.0680174981e-01,-1.1090019005e-01,-1.1519903074e-01,-1.1970604003e-01,-1.2442936224e-01,-1.2937753257e-01,-1.3455949254e-01,-1.3998460613e-01,-1.4566267670e-01,-1.5160396472e-01,-1.5781920630e-01,-1.6431963261e-01,-1.7111699012e-01,-1.7822356190e-01,-1.8565218977e-01,-1.9341629751e-01,-2.0152991514e-01,-2.1000770423e-01,-2.1886498445e-01,-2.2767915445e-01,-2.3644847810e-01,-2.4517122808e-01,-2.5384568627e-01,-2.6247014404e-01,-2.7104290261e-01,-2.7956227340e-01,-2.8802657833e-01,-2.9643415016e-01,-3.0478333285e-01,-3.1307248185e-01,-3.2129996442e-01,-3.2946415999e-01,-3.3756346043e-01,-3.4559627042e-01,-3.5356100772e-01,-3.6145610350e-01,-3.6928000265e-01,-3.7703116408e-01,-3.8470806104e-01,-3.9230918139e-01,-3.9983302793e-01,-4.0727811867e-01,-4.1464298714e-01,-4.2192618267e-01,-4.2912627067e-01,-4.3624183294e-01,-4.4327146790e-01,-4.5021379092e-01,-4.5706743455e-01,-4.6383104883e-01,-4.7050330151e-01,-4.7708287835e-01,-4.8356848335e-01,-4.8995883904e-01,-4.9625268670e-01,-5.0244878661e-01,-5.0854591832e-01,-5.1454288087e-01,-5.2043849302e-01,-5.2623159351e-01,-5.3192104126e-01,-5.3750571561e-01,-5.4298451653e-01,-5.4835636486e-01,-5.5362020250e-01,-5.5877499261e-01,-5.6381971986e-01,-5.6875339057e-01,-5.7357503294e-01,-5.7828369726e-01,-5.8287845604e-01,-5.8735840425e-01,-5.9172265947e-01,-5.9597036206e-01,-6.0010067534e-01,-6.0411278577e-01,-6.0800590306e-01,-6.1177926038e-01,-6.1543211450e-01,-6.1896374589e-01,-6.2237345893e-01,-6.2566058200e-01,-6.2882446764e-01,-6.3186449263e-01,-6.3478005820e-01,-6.3757059004e-01,-6.4023553851e-01,-6.4277437869e-01,-6.4518661050e-01,-6.4747175879e-01,-6.4962937345e-01,-6.5165902951e-01,-6.5356032716e-01,-6.5533289192e-01,-6.5697637463e-01,-6.5849045157e-01,-6.5987482452e-01,-6.6112922079e-01,-6.6225339331e-01,-6.6324712064e-01,-6.6411020704e-01,-6.6484248251e-01,-6.6544380282e-01,-6.6591404952e-01,-6.6625312999e-01,-6.6646097743e-01,-6.6653755091e-01,-6.6648283535e-01,-6.6629684151e-01,-6.6597960604e-01,-6.6553119143e-01,-6.6495168599e-01,-6.6424120388e-01,-6.6339988504e-01,-6.6242789519e-01,-6.6132542577e-01,-6.6009269395e-01,-6.5872994254e-01,-6.5723743995e-01,-6.5561548019e-01,-6.5386438271e-01,-6.5198449245e-01,-6.4997617968e-01,-6.4783983998e-01,-6.4557589416e-01,-6.4318478815e-01,-6.4066699292e-01,-6.3802300442e-01,-6.3525334343e-01,-6.3235855550e-01,-6.2933921081e-01,-6.2619590411e-01,-6.2292925451e-01,-6.1953990548e-01,-6.1602852460e-01,-6.1239580353e-01,-6.0864245781e-01,-6.0476922674e-01,-6.0077687323e-01,-5.9666618367e-01,-5.9243796774e-01,-5.8809305830e-01,-5.8363231115e-01,-5.7905660495e-01,-5.7436684097e-01,-5.6956394297e-01,-5.6464885698e-01,-5.5962255113e-01,-5.5448601547e-01,-5.4924026175e-01,-5.4388632323e-01,-5.3842525449e-01,-5.3285813120e-01,-5.2718604993e-01,-5.2141012791e-01,-5.1553150285e-01,-5.0955133266e-01,-5.0347079528e-01,-4.9729108838e-01,-4.9101342921e-01,-4.8463905428e-01,-4.7816921916e-01,-4.7160519822e-01,-4.6494828441e-01,-4.5819978893e-01,-4.5136104105e-01,-4.4443338781e-01,-4.3741819376e-01,-4.3031684071e-01,-4.2313072740e-01,-4.1586126931e-01,-4.0850989831e-01,-4.0107806241e-01,-3.9356722548e-01,-3.8597886694e-01,-3.7831448148e-01,-3.7057557876e-01,-3.6276368313e-01,-3.5488033332e-01,-3.4692708213e-01,-3.3890549610e-01,-3.3081715528e-01,-3.2266365284e-01,-3.1444659479e-01,-3.0616759964e-01,-2.9782829814e-01,-2.8943033289e-01,-2.8097535805e-01,-2.7246503901e-01,-2.6390105207e-01,-2.5528508408e-01,-2.4661883215e-01,-2.3790400328e-01,-2.2914231405e-01,-2.2033549027e-01,-2.1148526663e-01,-2.0259338637e-01,-1.9366160095e-01,-1.8469166967e-01,-1.7568535935e-01,-1.6664444399e-01,-1.5757070438e-01,-1.4846592780e-01,-1.3933190763e-01,-1.3017044302e-01,-1.2098333851e-01,-1.1177240371e-01,-1.0253945290e-01,-9.3286304720e-02,-8.4014781778e-02,-7.4726710299e-02,-6.5423919772e-02,-5.6108242583e-02,-4.6781513658e-02,-3.7445570097e-02,-2.8102250818e-02,-1.8753396191e-02,-9.4008476744e-03,-4.6447457129e-05,-2.2948635568e-07,-1.1338400521e-09,-5.6019840747e-12,-2.7717532346e-14,-4.3192587033e-16,2.0891143601e-16,6.5405335069e-18,6.9374541936e-17,2.9597484641e-16,-2.3422876296e-17,-1.0146986257e-16,2.2745509515e-17,1.5379110159e-16,-5.5005279740e-17,1.5651033276e-16,-2.5694304530e-16,-1.3904880971e-16,-6.3250188244e-17,1.5039031888e-16,1.7588519831e-16,-2.0319169151e-16,4.3557246115e-16,-1.1869483844e-16,2.7063103611e-16,1.9161647284e-16,2.2444210859e-16,-6.3946631400e-17,1.2238738007e-16,-5.1676613489e-17,-3.9719923023e-16,3.4569656163e-17,-4.4310559785e-16,9.4786167893e-17,1.7368725817e-16,1.1097202142e-16,1.0044316978e-16,-5.7482436664e-16,3.5188968434e-16,-4.5498086429e-16,3.1080697988e-16,2.0841413914e-16,3.0756064097e-16,-1.9376255443e-16,3.1705717281e-16,-2.7456378289e-16,-4.5807585380e-16,-8.8844568045e-17,-6.3782165939e-16,9.2513214100e-17,3.5429432196e-17,6.7190558874e-17,5.3577430291e-17,-6.8017263951e-16,4.1079221949e-16,-6.1366588945e-16,1.8198986602e-16,-2.9970100595e-16,1.0627102341e-16,-4.3585385987e-16,3.4668405451e-16,-2.9045579458e-16,-3.6558033435e-16,-1.8980313457e-16,-7.3158006578e-16,-2.0833042393e-16,-2.6257522551e-16,-1.4713312776e-16,-1.1260762624e-16,-3.1027061677e-16,2.6920993186e-16,-5.6954452647e-16,-7.7760210906e-17,-4.6065490987e-16,-1.9332088953e-16,-4.8181743135e-16,1.9614323229e-16,-3.6623709754e-16,-3.4400509087e-16,-1.8115409112e-16,-7.5855616944e-16,-1.5923481059e-16,-3.2092061308e-16,-1.7157386837e-16,-3.0543995298e-16,-1.6579921404e-16,2.5711223436e-17,-3.6273817901e-16,-2.6835772078e-16,-1.6133006083e-16,-2.8429386522e-16,-3.5724541105e-16,5.8047454218e-18,-4.4451889901e-16,-7.0259171674e-16,-1.1584396806e-16,-5.5524692161e-16,-7.7971649068e-17,1.8295328682e-17,-4.0258282849e-16,-4.6633485502e-16,-4.5117745765e-16,-1.4797522387e-16,-1.9695339444e-16,-2.0719382925e-16,4.2177911874e-17,-2.3225500020e-16,-3.6703698391e-16,-2.3740598182e-16,-3.8958174098e-16,-8.3473343175e-16,1.0612526693e-17,-4.0242745516e-16,-1.9204071680e-16,1.3167889121e-16,-5.8972656482e-16,-1.8455845034e-16,-5.8102606584e-16,-7.3526227830e-17,-4.6020229092e-16,-1.7626925010e-16,-1.2455542952e-16,-2.3104232618e-16,-1.4950970357e-16,-2.8231069363e-16,-3.4721473065e-16,-6.7529345870e-16,2.3955170146e-17,-3.5524680092e-16,-2.2106792682e-16,3.4157533811e-17,-7.3763393063e-16,-2.0565358624e-16,-6.2528578484e-16,6.9240085024e-17,-7.2482547448e-16,-2.8583199068e-16,-3.0334960334e-16,-3.8070329183e-16,-2.5116076526e-16,-8.5267712829e-17,-2.0147513344e-16,-6.4023996498e-16,6.1439943857e-17,-5.9757218798e-16,-2.8093090196e-16,-4.8170819202e-17,-7.0428222868e-16,-7.6193549168e-18,-6.0852196901e-16,-2.6414323397e-17,-7.2748448993e-16,-2.4056420040e-16,-3.7458642069e-16,-4.0729167547e-16,-2.3866334796e-16,-2.8441707895e-16,-3.2111136064e-16,-5.7429516306e-16,1.6340597544e-16,-5.6797486433e-16,-4.5493542995e-18,-1.6212689919e-18,-5.2994090841e-16,-1.2007509985e-16,-3.7443430158e-16,-1.4477551101e-17,-5.1671797815e-16,-2.0068976817e-16,-2.7102612476e-16,-5.9626820473e-16,-1.4252579151e-16,-3.9725040074e-16,-2.4453440450e-16,-5.8711509238e-16,8.7556100989e-17,-4.8740787760e-16,6.4199016109e-17,1.2652122973e-16,-2.7986399245e-16,9.9418261112e-17,-2.2587557174e-16,3.1893503432e-17,-4.4198103159e-16,-2.2949641709e-16,4.5249947315e-17,-4.4953139076e-16,8.2220432005e-17,-2.6977662897e-16,-2.2046271732e-16,-6.4219731438e-16,6.7501056347e-17,-5.0328331852e-16,5.6964867519e-17,2.0036774048e-16,-1.2542263149e-16,4.2769899426e-16,-2.3669138057e-16,2.3543021366e-16,-2.3417588102e-16,-2.0038854823e-16,2.5186246361e-16,-2.4960980925e-16,3.1913299560e-16,-3.0371149002e-16,2.2472936789e-17,-5.9379946029e-16,9.8716520145e-17,-5.4120574454e-16,-8.8653456922e-19,1.5066227466e-16,-2.8967415697e-16,5.0859177005e-16,-1.3126645953e-16,4.5974757108e-16,-7.4817640162e-17,1.2679766235e-16,2.7051684913e-16,-2.3428217436e-16,3.4329380683e-16,-5.2435779904e-16,3.4262682717e-16,-4.8145427489e-16,4.0373303671e-16,-4.6280296786e-16,-3.1585197407e-17,4.6692073135e-17,-3.9266240290e-16,5.9687939737e-16,-7.2960146481e-18,6.1327158217e-16,-3.0403989352e-17,2.2026281269e-16,-2.1606888137e-17,-2.1701642948e-16,1.4123286286e-16,-4.5463160105e-16,4.5009813589e-16,-5.4253379980e-16,5.1106721801e-16,-6.5521087786e-16,1.0341959296e-16,5.6361139020e-17,-2.6696539483e-16,6.5924855857e-16,-3.3791241176e-16,5.9548852283e-16,-1.8751522971e-16,3.4815199355e-16,-1.5917443103e-17
